"","SpecimenAccession","SpecimenBarcode","DeterminationCalcFullName","Collectors","CollectorNumber","Day","Month","Year","Accounted.for","Buds","Flowers","Fruits","Notes","Percent.Buds","Percent.Flowers","Percent.Fruit","doy","spClean","cult","hyb"
"85786","85786","0043073MOR","Cercis canadensis L.","Shimp, E","2409V89",10,5,1989,"Yes",85,72,0,NA,54.140127388535,45.859872611465,0,130,"Cercis canadensis",FALSE,FALSE
"85800","85800","0043074MOR","Cercis canadensis L.","Shimp, E","2408V89",10,5,1989,"Yes",121,7,0,NA,94.53125,5.46875,0,130,"Cercis canadensis",FALSE,FALSE
"86735","86735","0043084MOR","Cercis canadensis L.","Klock, K","2454V89",17,5,1989,"Yes",1,103,0,NA,0.961538461538462,99.0384615384615,0,137,"Cercis canadensis",FALSE,FALSE
"91528","91528","0043075MOR","Cercis canadensis L.","Gavlak, N","3309V90",9,5,1990,"Yes",0,68,0,NA,0,100,0,129,"Cercis canadensis",FALSE,FALSE
"95904","95904","0043087MOR","Cercis canadensis L.","Gavlak, N","4040V90",31,8,1990,"Yes",0,0,3,NA,0,0,100,243,"Cercis canadensis",FALSE,FALSE
"96308","96308","0043086MOR","Cercis canadensis L.","Gavlak, N","4045V90",31,8,1990,"Yes",0,0,44,NA,0,0,100,243,"Cercis canadensis",FALSE,FALSE
"97238","97238","0043090MOR","Cercis canadensis L.","Packard, S","4384V91",19,4,1991,"Yes",305,0,0,NA,100,0,0,109,"Cercis canadensis",FALSE,FALSE
"97248","97248","0043129MOR","Cercis canadensis L.","Gavlak, N","4380V91",16,4,1991,"Yes",134,0,0,NA,100,0,0,106,"Cercis canadensis",FALSE,FALSE
"97408","97408","0043138MOR","Cercis canadensis L.","Gavlak, N","4378V91",16,4,1991,"Yes",228,0,0,NA,100,0,0,106,"Cercis canadensis",FALSE,FALSE
"98711","98711","0043096MOR","Cercis canadensis L.","Packard, S","4931V91",10,9,1991,"Yes",0,0,3,NA,0,0,100,253,"Cercis canadensis",FALSE,FALSE
"104064","104064","0043083MOR","Cercis canadensis L.","Altvatter, K","5060V92",14,5,1992,"Yes",0,195,0,NA,0,100,0,135,"Cercis canadensis",FALSE,FALSE
"104979","104979","0043091MOR","Cercis canadensis L.","Hess, WJ","5309V92",9,7,1992,"Yes",0,0,8,NA,0,0,100,191,"Cercis canadensis",FALSE,FALSE
"104989","104989","0043085MOR","Cercis canadensis L.","Hess, WJ","5308V92",9,7,1992,"Yes",0,0,9,NA,0,0,100,191,"Cercis canadensis",FALSE,FALSE
"111803","111803","0043089MOR","Cercis canadensis L.","Brunke, K","5687V93",11,5,1993,"Yes",0,105,0,NA,0,100,0,131,"Cercis canadensis",FALSE,FALSE
"126740","126740","0043132MOR","Cercis canadensis L.","Packard, S","6991V95",16,5,1995,"Yes",8,53,0,NA,13.1147540983607,86.8852459016393,0,136,"Cercis canadensis",FALSE,FALSE
"126741","126741","0043131MOR","Cercis canadensis L.","Packard, S","6992V95",16,5,1995,"Yes",1,46,0,NA,2.12765957446809,97.8723404255319,0,136,"Cercis canadensis",FALSE,FALSE
"126779","126779","0043092MOR","Cercis canadensis L.","Packard, S","6984V95",16,5,1995,"Yes",5,92,0,NA,5.15463917525773,94.8453608247423,0,136,"Cercis canadensis",FALSE,FALSE
"126780","126780","0043130MOR","Cercis canadensis L.","Packard, S","6985V95",16,5,1995,"Yes",0,13,0,NA,0,100,0,136,"Cercis canadensis",FALSE,FALSE
"131370","131370","0043078MOR","Cercis canadensis L.","Altvatter, K","7337V96",24,5,1996,"Yes",0,34,0,NA,0,100,0,145,"Cercis canadensis",FALSE,FALSE
"131430","131430","0043068MOR","Cercis canadensis L.","Altvatter, K","7336V96",24,5,1996,"Yes",0,26,0,NA,0,100,0,145,"Cercis canadensis",FALSE,FALSE
"131518","131518","0043067MOR","Cercis canadensis L.","Allen, K","7334V96",24,5,1996,"Yes",5,11,0,NA,31.25,68.75,0,145,"Cercis canadensis",FALSE,FALSE
"131629","131629","0043076MOR","Cercis canadensis L.","Allen, K","7335V96",24,5,1996,"Yes",0,13,0,NA,0,100,0,145,"Cercis canadensis",FALSE,FALSE
"135721","135721","0043077MOR","Cercis canadensis L.","Wise, R","7739V97",13,5,1997,"Yes",21,24,0,NA,46.6666666666667,53.3333333333333,0,133,"Cercis canadensis",FALSE,FALSE
"151859","151859","0043135MOR","Cercis canadensis L.","Allen, K","9235V01",23,4,2001,"Yes",137,0,0,NA,100,0,0,113,"Cercis canadensis",FALSE,FALSE
"151871","151871","0043136MOR","Cercis canadensis L.","Allen, K","9236V01",23,4,2001,"Yes",135,0,0,NA,100,0,0,113,"Cercis canadensis",FALSE,FALSE
"151924","151924","0043137MOR","Cercis canadensis L.","Allen, K","9237V01",23,4,2001,"Yes",59,0,0,NA,100,0,0,113,"Cercis canadensis",FALSE,FALSE
"159654","159654","0050139MOR","Cercis canadensis L.","Nordmann, K","10150V05",9,8,2005,"Yes",0,0,5,NA,0,0,100,221,"Cercis canadensis",FALSE,FALSE
"159918","159918","0052451MOR","Cercis canadensis L.","Means, E","10393V06",9,10,2006,"Yes",0,0,4,NA,0,0,100,282,"Cercis canadensis",FALSE,FALSE
"159987","159987","0052429MOR","Cercis canadensis L.","Olker, B","10308V06",1,5,2006,"Yes",0,136,0,NA,0,100,0,121,"Cercis canadensis",FALSE,FALSE
"160615","160615","0052414MOR","Cercis canadensis L.","Smith, AM","10301V06",24,4,2006,"Yes",27,144,0,NA,15.7894736842105,84.2105263157895,0,114,"Cercis canadensis",FALSE,FALSE
"164172","164172","0052570MOR","Cercis canadensis L.","Courtney, C","10525V07",8,8,2007,"Yes",0,0,4,NA,0,0,100,220,"Cercis canadensis",FALSE,FALSE
"164333","164333","0052767MOR","Cercis canadensis L.","Potenberg, K","10735V07",25,9,2007,"Yes",0,0,4,NA,0,0,100,268,"Cercis canadensis",FALSE,FALSE
"164652","164652","0053062MOR","Cercis canadensis L.","Potenberg, K","10734V07",25,9,2007,"Yes",0,0,17,NA,0,0,100,268,"Cercis canadensis",FALSE,FALSE
"166555","166555","0053814MOR","Cercis canadensis L.","Vastalo, P","10922V08",5,5,2008,"Yes",16,32,0,NA,33.3333333333333,66.6666666666667,0,126,"Cercis canadensis",FALSE,FALSE
"167017","167017","0054406MOR","Cercis canadensis L.","Courtney, C","10947v08",14,5,2008,"Yes",0,38,0,NA,0,100,0,135,"Cercis canadensis",FALSE,FALSE
"167027","167027","0054416MOR","Cercis canadensis L.","Kubic, C","10942v08",14,5,2008,"Yes",0,104,0,NA,0,100,0,135,"Cercis canadensis",FALSE,FALSE
"167137","167137","0054139MOR","Cercis canadensis L.","Brown, B","11207v08",5,8,2008,"Yes",0,0,1,NA,0,0,100,218,"Cercis canadensis",FALSE,FALSE
"167139","167139","0054099MOR","Cercis canadensis L.","Brown, B","11208v08",5,8,2008,"Yes",0,0,2,NA,0,0,100,218,"Cercis canadensis",FALSE,FALSE
"167146","167146","0052079MOR","Cercis canadensis L.","Potenberg, K","10924v08",6,5,2008,"Yes",5,64,0,NA,7.2463768115942,92.7536231884058,0,127,"Cercis canadensis",FALSE,FALSE
"167258","167258","0054324MOR","Cercis canadensis L.","Kubic, C","10950v08",21,5,2008,"Yes",0,40,0,NA,0,100,0,142,"Cercis canadensis",FALSE,FALSE
"167720","167720","0055590MOR","Cercis canadensis L.","Carle, M","11323v08",17,9,2008,"Yes",0,0,3,NA,0,0,100,261,"Cercis canadensis",FALSE,FALSE
"168362","168362","0054223MOR","Cercis canadensis L.","Henry, J","12392v10",26,7,2010,"Yes",0,0,2,NA,0,0,100,207,"Cercis canadensis",FALSE,FALSE
"168377","168377","0054219MOR","Cercis canadensis L.","Sturner, J","12393v10",26,7,2010,"Yes",0,0,3,NA,0,0,100,207,"Cercis canadensis",FALSE,FALSE
"169880","169880","0055279MOR","Cercis canadensis L.","Ivany, L","11768v09",6,8,2009,"Yes",0,0,2,NA,0,0,100,218,"Cercis canadensis",FALSE,FALSE
"170320","170320","0056004MOR","Cercis canadensis L.","Potenberg, K","11528-v09",5,5,2009,"Yes",17,154,0,NA,9.94152046783626,90.0584795321637,0,125,"Cercis canadensis",FALSE,FALSE
"171143","171143","0056213MOR","Cercis canadensis L.","Kubic, C","12203v10",12,5,2010,"Yes",0,10,0,NA,0,100,0,132,"Cercis canadensis",FALSE,FALSE
"171283","171283","0056356MOR","Cercis canadensis L.","Kubic, C","12183v10",5,5,2010,"Yes",0,34,0,NA,0,100,0,125,"Cercis canadensis",FALSE,FALSE
"171378","171378","0056293MOR","Cercis canadensis L.","Vastalo, P","12677v10",18,10,2010,"Yes",0,0,5,NA,0,0,100,291,"Cercis canadensis",FALSE,FALSE
"172325","172325","0057355MOR","Cercis canadensis L.","Vastalo, P","13102v11",15,8,2011,"Yes",0,0,3,NA,0,0,100,227,"Cercis canadensis",FALSE,FALSE
"172326","172326","0057354MOR","Cercis canadensis L.","Vastalo, P","13103v11",15,8,2011,"Yes",0,0,3,NA,0,0,100,227,"Cercis canadensis",FALSE,FALSE
"172327","172327","0057353MOR","Cercis canadensis L.","Vastalo, P","13104v11",15,8,2011,"Yes",0,0,4,NA,0,0,100,227,"Cercis canadensis",FALSE,FALSE
"172560","172560","0057591MOR","Cercis canadensis L.","Vastalo, P","13085v11",15,8,2011,"Yes",0,0,3,NA,0,0,100,227,"Cercis canadensis",FALSE,FALSE
"172613","172613","0057675MOR","Cercis canadensis L.","Kubic, C","12905v11",18,5,2011,"Yes",0,42,0,NA,0,100,0,138,"Cercis canadensis",FALSE,FALSE
"172617","172617","0057671MOR","Cercis canadensis L.","Beck, J","12841v11",5,5,2011,"Yes",82,3,0,NA,96.4705882352941,3.52941176470588,0,125,"Cercis canadensis",FALSE,FALSE
"172712","172712","0057737MOR","Cercis canadensis L.","Vastalo, P","12844v11",9,5,2011,"Yes",119,24,0,NA,83.2167832167832,16.7832167832168,0,129,"Cercis canadensis",FALSE,FALSE
"172713","172713","0057738MOR","Cercis canadensis L.","Vastalo, P","12843v11",9,5,2011,"Yes",101,15,0,NA,87.0689655172414,12.9310344827586,0,129,"Cercis canadensis",FALSE,FALSE
"172935","172935","0058052MOR","Cercis canadensis L.","Moran, E","12872v11",11,5,2011,"Yes",22,121,0,NA,15.3846153846154,84.6153846153846,0,131,"Cercis canadensis",FALSE,FALSE
"173922","173922","0058803MOR","Cercis canadensis L.","Moran, E","13351v12",11,4,2012,"Yes",0,123,0,NA,0,100,0,102,"Cercis canadensis",FALSE,FALSE
"174551","174551","0059617MOR","Cercis canadensis L.","Carle, M","13484v12",6,6,2012,"Yes",0,0,18,NA,0,0,100,158,"Cercis canadensis",FALSE,FALSE
"174552","174552","0059616MOR","Cercis canadensis L.","DeVries, C","13482v12",6,6,2012,"Yes",0,0,5,NA,0,0,100,158,"Cercis canadensis",FALSE,FALSE
"175213","175213","0060719MOR","Cercis canadensis L.","Potenberg, K","13547v12",28,8,2012,"Yes",0,0,5,NA,0,0,100,241,"Cercis canadensis",FALSE,FALSE
"175310","175310","0060764MOR","Cercis canadensis L.","Potenberg, K","13548v12",28,8,2012,"Yes",0,0,3,NA,0,0,100,241,"Cercis canadensis",FALSE,FALSE
"175442","175442","0060960MOR","Cercis canadensis L.","Connolly, G","13600v12",25,9,2012,"Yes",0,0,4,NA,0,0,100,269,"Cercis canadensis",FALSE,FALSE
"175477","175477","0061037MOR","Cercis canadensis L.","Glaysher, L","13574v12",6,9,2012,"Yes",0,0,8,NA,0,0,100,250,"Cercis canadensis",FALSE,FALSE
"175492","175492","0061045MOR","Cercis canadensis L.","Connolly, G","13603v12",25,9,2012,"Yes",0,0,7,NA,0,0,100,269,"Cercis canadensis",FALSE,FALSE
"177026","177026","0064053MOR","Cercis canadensis L.","Casey, A","13856v13",1,7,2013,"Yes",0,0,6,NA,0,0,100,182,"Cercis canadensis",FALSE,FALSE
"177027","177027","0064054MOR","Cercis canadensis L.","Casey, A","13857v13",1,7,2013,"Yes",0,0,2,NA,0,0,100,182,"Cercis canadensis",FALSE,FALSE
"177778","177778","0065940MOR","Cercis canadensis L.","Sherman, L","13615v12",2,10,2012,"Yes",0,0,24,NA,0,0,100,276,"Cercis canadensis",FALSE,FALSE
"182175","182175","0084732MOR","Cercis canadensis L.","Glaysher, L","14669v15",22,10,2015,"Yes",0,0,2,NA,0,0,100,295,"Cercis canadensis",FALSE,FALSE
"182531","182531","0088627MOR","Cercis canadensis L.","Nowicki, B","14786v16",2,5,2016,"Yes",2,191,0,NA,1.03626943005181,98.9637305699482,0,123,"Cercis canadensis",FALSE,FALSE
"182532","182532","0088633MOR","Cercis canadensis L.","Madden, ME","14782v16",2,5,2016,"Yes",1,178,0,NA,0.558659217877095,99.4413407821229,0,123,"Cercis canadensis",FALSE,FALSE
"182533","182533","0088639MOR","Cercis canadensis L.","Madden, ME","14780v16",2,5,2016,"Yes",0,109,0,NA,0,100,0,123,"Cercis canadensis",FALSE,FALSE
"182534","182534","0088638MOR","Cercis canadensis L.","Nowicki, B","14779v16",2,5,2016,"Yes",4,192,0,NA,2.04081632653061,97.9591836734694,0,123,"Cercis canadensis",FALSE,FALSE
"182535","182535","0088632MOR","Cercis canadensis L.","Madden, ME","14778v16",2,5,2016,"Yes",0,115,0,NA,0,100,0,123,"Cercis canadensis",FALSE,FALSE
"182536","182536","0088626MOR","Cercis canadensis L.","Nowicki, B","14777v16",2,5,2016,"Yes",0,153,0,NA,0,100,0,123,"Cercis canadensis",FALSE,FALSE
"182537","182537","0088620MOR","Cercis canadensis L.","Madden, ME","14776v16",2,5,2016,"Yes",3,201,0,NA,1.47058823529412,98.5294117647059,0,123,"Cercis canadensis",FALSE,FALSE
"182596","182596","0088542MOR","Cercis canadensis L.","DeVries, C","14802v16",4,5,2016,"Yes",21,118,0,NA,15.1079136690647,84.8920863309353,0,125,"Cercis canadensis",FALSE,FALSE
"182597","182597","0088541MOR","Cercis canadensis L.","Moran, E","14803v16",4,5,2016,"Yes",0,146,0,NA,0,100,0,125,"Cercis canadensis",FALSE,FALSE
"182598","182598","0088547MOR","Cercis canadensis L.","Moran, E","14804v16",4,5,2016,"Yes",0,80,0,NA,0,100,0,125,"Cercis canadensis",FALSE,FALSE
"182599","182599","0088553MOR","Cercis canadensis L.","Moran, E","14805v16",4,5,2016,"Yes",10,190,0,NA,5,95,0,125,"Cercis canadensis",FALSE,FALSE
"182635","182635","0090088MOR","Cercis canadensis L.","Carle, M","14807v16",4,5,2016,"Yes",0,194,0,NA,0,100,0,125,"Cercis canadensis",FALSE,FALSE
"184229","184229","0093222MOR","Cercis canadensis L.","Madden, ME","15341v17",8,5,2017,"Yes",0,129,0,NA,0,100,0,128,"Cercis canadensis",FALSE,FALSE
"184285","184285","0095784MOR","Cercis canadensis L.","Madden, ME","15439v17",26,6,2017,"Yes",0,0,7,NA,0,0,100,177,"Cercis canadensis",FALSE,FALSE
"184867","184867","0095825MOR","Cercis canadensis L.","Moran, E","15618v17",30,8,2017,"Yes",0,0,11,NA,0,0,100,242,"Cercis canadensis",FALSE,FALSE
"186568","186568","0098850MOR","Cercis canadensis L.","Moran, E","15931v18",8,8,2018,"Yes",0,0,4,NA,0,0,100,220,"Cercis canadensis",FALSE,FALSE
"186689","186689","0096770MOR","Cercis canadensis L.","Madden, ME","16105v19",13,5,2019,"Yes",1,55,0,NA,1.78571428571429,98.2142857142857,0,133,"Cercis canadensis",FALSE,FALSE
"186866","186866","0098190MOR","Cercis canadensis L.","Nowicki, B","16213v19",17,6,2019,"Yes",0,0,2,NA,0,0,100,168,"Cercis canadensis",FALSE,FALSE
"187274","187274","0098347MOR","Cercis canadensis L.","Potenberg, K","16622v19",24,10,2019,"Yes",0,0,1,NA,0,0,100,297,"Cercis canadensis",FALSE,FALSE
"188363","188363","0099752MOR","Cercis canadensis L.","Dorrell, J","16823v21",24,6,2021,"Yes",0,0,4,NA,0,0,100,175,"Cercis canadensis",FALSE,FALSE
"188392","188392","0099952MOR","Cercis canadensis L.","Dorrell, J","16874v21",22,7,2021,"Yes",0,0,8,NA,0,0,100,203,"Cercis canadensis",FALSE,FALSE
"188398","188398","0099946MOR","Cercis canadensis L.","Potenberg, K","16791v21",10,6,2021,"Yes",0,0,4,NA,0,0,100,161,"Cercis canadensis",FALSE,FALSE
"190657","190657","0101681MOR","Cercis canadensis L.","Potenberg, K","17822v23",20,4,2023,"Yes",141,17,0,NA,89.2405063291139,10.7594936708861,0,110,"Cercis canadensis",FALSE,FALSE
"190846","190846","0102562MOR","Cercis canadensis L.","Nowicki, B","17975v23",19,6,2023,"Yes",0,0,3,NA,0,0,100,170,"Cercis canadensis",FALSE,FALSE
"194022","194022","0109184MOR","Cercis canadensis L.","Dorrell, J","18672v24",7,11,2024,"Yes",0,0,11,NA,0,0,100,312,"Cercis canadensis",FALSE,FALSE
"194982","194982","0112581MOR","Cercis canadensis L.","Chen, S","18881v25",10,7,2025,"Yes",0,0,9,NA,0,0,100,191,"Cercis canadensis",FALSE,FALSE
"99518","99518","0043153MOR","Cercis canadensis var. texensis (S.Watson) M.Hopkins","Packard, S","4967V91",8,10,1991,"Yes",0,0,4,NA,0,0,100,281,"Cercis canadensis",FALSE,FALSE
"135771","135771","0043145MOR","Cercis canadensis var. texensis (S.Watson) M.Hopkins","Maggerise, J","7802V97",21,5,1997,"Yes",5,19,0,NA,20.8333333333333,79.1666666666667,0,141,"Cercis canadensis",FALSE,FALSE
"136087","136087","0043155MOR","Cercis canadensis var. texensis (S.Watson) M.Hopkins","Maggerise, J","7801V97",21,5,1997,"Yes",17,23,0,NA,42.5,57.5,0,141,"Cercis canadensis",FALSE,FALSE
"154147","154147","0043152MOR","Cercis canadensis var. texensis (S.Watson) M.Hopkins","Packard, S","9285V01",17,7,2001,"Yes",0,0,4,NA,0,0,100,198,"Cercis canadensis",FALSE,FALSE
"13952","13952","0043165MOR","Cercis chinensis Bunge","Braham, R","s.n.",18,5,1971,"Yes",3,98,0,NA,2.97029702970297,97.029702970297,0,138,"Cercis chinensis",FALSE,FALSE
"13953","13953","0043164MOR","Cercis chinensis Bunge","Braham, R","s.n.",28,7,1971,"Yes",0,0,30,NA,0,0,100,209,"Cercis chinensis",FALSE,FALSE
"75870","75870","0043167MOR","Cercis chinensis Bunge","Packard, S","1380V87",14,7,1987,"Yes",0,0,29,NA,0,0,100,195,"Cercis chinensis",FALSE,FALSE
"97411","97411","0043158MOR","Cercis chinensis Bunge","Gavlak, N","4371V91",15,4,1991,"Yes",165,0,0,NA,100,0,0,105,"Cercis chinensis",FALSE,FALSE
"97931","97931","0043157MOR","Cercis chinensis Bunge","Hess, WJ","4464V91",9,5,1991,"Yes",0,28,0,NA,0,100,0,129,"Cercis chinensis",FALSE,FALSE
"112989","112989","0043160MOR","Cercis chinensis Bunge","Altvatter, K","5952V93",7,7,1993,"Yes",0,0,4,NA,0,0,100,188,"Cercis chinensis",FALSE,FALSE
"113047","113047","0043159MOR","Cercis chinensis Bunge","Altvatter, K","5953V93",7,7,1993,"Yes",0,0,20,NA,0,0,100,188,"Cercis chinensis",FALSE,FALSE
"113773","113773","0043168MOR","Cercis chinensis Bunge","Packard, S","6039V93",20,7,1993,"Yes",0,0,15,NA,0,0,100,201,"Cercis chinensis",FALSE,FALSE
"13959","13959","0043163MOR","Cercis siliquastrum L.","Schulenberg, RF","s.n.",14,5,1975,"Yes",1,10,0,NA,9.09090909090909,90.9090909090909,0,134,"Cercis siliquastrum",FALSE,FALSE
"77493","77493","0039988MOR","Acer","Podrasky, N","1756V88",28,4,1988,"Yes",25,96,0,NA,20.6611570247934,79.3388429752066,0,119,"Acer",FALSE,FALSE
"84896","84896","0039989MOR","Acer","Shimp, E","2280V89",19,4,1989,"Yes",5,137,0,NA,3.52112676056338,96.4788732394366,0,109,"Acer",FALSE,FALSE
"137614","137614","0039990MOR","Acer","Wise, R","8178V97",28,7,1997,"Yes",0,0,8,NA,0,0,100,209,"Acer",FALSE,FALSE
"143005","143005","0039991MOR","Acer","Kirt, S","8589V98",2,7,1998,"Yes",0,0,6,NA,0,0,100,183,"Acer",FALSE,FALSE
"143641","143641","0039995MOR","Acer","Allen, K","8701V99",26,4,1999,"Yes",23,67,0,NA,25.5555555555556,74.4444444444444,0,116,"Acer",FALSE,FALSE
"143642","143642","0039994MOR","Acer","Allen, K","8702V99",26,4,1999,"Yes",22,179,0,NA,10.9452736318408,89.0547263681592,0,116,"Acer",FALSE,FALSE
"143643","143643","0039992MOR","Acer","Allen, K","8703V99",26,4,1999,"Yes",13,93,0,NA,12.2641509433962,87.7358490566038,0,116,"Acer",FALSE,FALSE
"143644","143644","0039993MOR","Acer","Allen, K","8704V99",26,4,1999,"Yes",17,87,0,NA,16.3461538461538,83.6538461538462,0,116,"Acer",FALSE,FALSE
"146807","146807","0054743MOR","Acer","Wiegrefe, S","650",30,7,1998,"Yes",0,0,4,NA,0,0,100,211,"Acer",FALSE,FALSE
"146983","146983","0054824MOR","Acer","Wiegrefe, S","666",30,7,1998,"Yes",0,0,8,NA,0,0,100,211,"Acer",FALSE,FALSE
"177394","177394","0064284MOR","Acer","Potenberg, K","13972v13",3,9,2013,"Yes",0,0,26,NA,0,0,100,246,"Acer",FALSE,FALSE
"41","41",NA,"Acer 'Morton UW'","Shearer, KM","41",25,4,2017,"Yes",12,56,0,NA,17.6470588235294,82.3529411764706,0,115,"Acer 'Morton",TRUE,FALSE
"188372","188372","0099743MOR","Acer 'Morton UW'","Potenberg, K","16902v21",19,8,2021,"Yes",0,0,2,NA,0,0,100,231,"Acer 'Morton",TRUE,FALSE
"188734","188734","0100107MOR","Acer 'Morton UW'","Potenberg, K","17137v22",5,5,2022,"Yes",35,30,0,NA,53.8461538461538,46.1538461538462,0,125,"Acer 'Morton",TRUE,FALSE
"189729","189729","0102268MOR","Acer 'Morton UW'","Potenberg, K","17423v22",29,9,2022,"Yes",0,0,6,NA,0,0,100,272,"Acer 'Morton",TRUE,FALSE
"167256","167256","0054326MOR","Acer 'White Tigress'","Wagner, P","10963v08",20,5,2008,"Yes",0,34,22,NA,0,60.7142857142857,39.2857142857143,141,"Acer 'White",TRUE,FALSE
"3281","3281","0039765MOR","Acer × freemanii 'Armstrong'","Schulenberg, RF","s.n.",12,4,1977,"Yes",0,0,8,NA,0,0,100,102,"Acer ×",TRUE,TRUE
"118557","118557","0039767MOR","Acer × freemanii 'Armstrong'","Altvatter, K","6308V94",7,4,1994,"Yes",10,23,0,NA,30.3030303030303,69.6969696969697,0,97,"Acer ×",TRUE,TRUE
"118659","118659","0039766MOR","Acer × freemanii 'Armstrong'","Altvatter, K","6309V94",7,4,1994,"Yes",5,21,0,NA,19.2307692307692,80.7692307692308,0,97,"Acer ×",TRUE,TRUE
"118660","118660","0039764MOR","Acer × freemanii 'Armstrong'","Altvatter, K","6310V94",7,4,1994,"Yes",19,65,0,NA,22.6190476190476,77.3809523809524,0,97,"Acer ×",TRUE,TRUE
"135683","135683","0039426MOR","Acer × freemanii 'Armstrong'","Packard, S","7782V97",19,5,1997,"Yes",0,0,18,NA,0,0,100,139,"Acer ×",TRUE,TRUE
"159841","159841","0050075MOR","Acer × freemanii 'Armstrong'","Carle, M","10135V05",27,4,2005,"Yes",0,0,46,NA,0,0,100,117,"Acer ×",TRUE,TRUE
"178827","178827","0068162MOR","Acer × freemanii 'Armstrong'","Potenberg, K","14140v14",20,5,2014,"Yes",0,0,19,NA,0,0,100,140,"Acer ×",TRUE,TRUE
"176820","176820","0063962MOR","Acer × freemanii 'DTR 102'","Hahn, M","13682v13",16,4,2013,"Yes",7,21,0,NA,25,75,0,106,"Acer ×",TRUE,TRUE
"192468","192468","0103539MOR","Acer × freemanii 'DTR 102'","Dorrell, J","18382v24",9,5,2024,"Yes",0,0,15,NA,0,0,100,130,"Acer ×",TRUE,TRUE
"173566","173566","0058854MOR","Acer × freemanii 'Jeffersred'","Potenberg, K","13293v12",28,3,2012,"Yes",0,0,28,NA,0,0,100,88,"Acer ×",TRUE,TRUE
"173567","173567","0058853MOR","Acer × freemanii 'Jeffersred'","Potenberg, K","13295v12",28,3,2012,"Yes",0,0,23,NA,0,0,100,88,"Acer ×",TRUE,TRUE
"173568","173568","0058852MOR","Acer × freemanii 'Jeffersred'","Potenberg, K","13294v12",28,3,2012,"Yes",0,0,31,NA,0,0,100,88,"Acer ×",TRUE,TRUE
